only if i was as cool as you	sarcastic
sent some pretty hot snapchats todayy	sarcastic
i wish there was a sarcastic winky face it would save so much confusion	sarcastic
look sick with some orange socks	sarcastic
tan lindas que se ven ellas sacando el middle finger	sarcastic
yeah exactly why mj said that	sarcastic
band at 8 hooray	sarcastic
oh gosh i wish i could be as cool as you are could you tell me how be so cool like you please notreally	sarcastic
ok i actually got a question so now i have to sleep nude tonight ask a random follower on a date yay	sarcastic
you have yet again ruined my evening thank	sarcastic
you have a bright future ahead of you	sarcastic
ohyeah this a great way to end my night	sarcastic
what do i do after work work on a project at home that boss needs funtime	sarcastic
i love how i am involved in the topic of the night	sarcastic
i love when people lag to text back	sarcastic
you have pretty low standards	sarcastic
well my life is just great	sarcastic
great talk	sarcastic
us such a party animal	sarcastic
only 1 hour and 42 min til im 22 and pregnant thats exactly as climatic as it sounds birthdayfebruary192013	sarcastic
fml blake jones go earlier	sarcastic
awesome ending to this day	sarcastic
kudos to the person that has balls to ask questions about me anon	sarcastic
800 tweets now i must be breaking records	sarcastic
please go on about how much you love her and care for her on facebook	sarcastic
life just soo funny	sarcastic
no really fine i expect you to stay	sarcastic
at least you sexiled myroommateisthebest	sarcastic
your tweets are so original	sarcastic
as you can tell really upset especially since i even do anything it was someone else that i work with	sarcastic
please continue to ignore me iloveit	sarcastic
ha ha ha dying	sarcastic
is a wonderful study partner	sarcastic
no really	sarcastic
they won so it matter	sarcastic
darn because i really wanted to talk to you	sarcastic
peopleatmyschoolare just perfect	sarcastic
i used my deluxe net bath brush for the first time tonight it was like christmas all over again	sarcastic
well today was just great	sarcastic
what an awesome day	sarcastic
what you like the divas championship	sarcastic
please post something else about your annoying ass relationship idlovetoseeit	sarcastic
ooh another piece with no real solutions proposed except to do nothing very enlightening	sarcastic
sometimes i feel like girl too worry	sarcastic
true but at least they get recess and they get to eat lunch inside everyday lucky	sarcastic
rofl rt i can see why fake water is really hard to find	sarcastic
man so glad i have tomorrow off i get to go to practice in the morning and afternoon	sarcastic
if they get love right on the bachelor there is no hope for the human race	sarcastic
guess gonna be a zombie tomorrow looking forward to that	sarcastic
aand now i am unable to get that song out of my head thanks durston	sarcastic
swimming tomorrow in lifetime activities awesomecantwait	sarcastic
loves when your moms priorities come before her children	sarcastic
true friend right there	sarcastic
a warren player said fuck you to me on the court offended	sarcastic
you know extra awesome when meeting a potential girlfriend realizing an absolutely crazy controlling bitch	sarcastic
i love going to bed in a bad mood nott	sarcastic
aw sol	sarcastic
oh i love it	sarcastic
we are comedians satire	sarcastic
its amazing how i find things out about myself that i diddnt even know	sarcastic
in other news i have homework that needs to be done	sarcastic
haha so ready for that school tomorrow	sarcastic
catfishjust makes dating easier now that you see nobody shows their true colors	sarcastic
lol yeaa sure you can lie to mee i mind	sarcastic
to for that unfollow appreciateit	sarcastic
ah so sad	sarcastic
like there was ever a doubt congrats dude just have to visit me so you can experience a good school	sarcastic
the mint of course duh hahahahaha	sarcastic
peopleatmyschoolare freaking awesome and i love them all not	sarcastic
i guess making the holocaust a funny thing is cool now	sarcastic
it would be nice if we had a 3 hour delay because of all the snow that is left	sarcastic
so gonna have another sleepless night greatloveit	sarcastic
bio 2 test tomorrow then csi test wednesday and juvenile delinquency test wednesday too good thing i love taking tests	sarcastic
my life rules	sarcastic
where are all the exam tweets theres absolutely non on twitter	sarcastic
school tommorow yay omg so excited wait to learn about math and spanish and everything else thingsyoudontsay	sarcastic
lucky guess we never listen to any of his music dude	sarcastic
i love when people fall asleep on me	sarcastic
man this catfish is a really shocker someone lied	sarcastic
maria not a baller stop kidding yourself	sarcastic
i love one word messages	sarcastic
last clinical paperwork of the semester and still going strong and boy is this patient going to be fun gunshot	sarcastic
you do realise we were joking in the staff room lol so the emosh between you two is void lol	sarcastic
great way to end the night	sarcastic
catfish tonight is a shocker someone lying wow unbelievable	sarcastic
i know i know so many people want to see this beautiful face a tough life busybee	sarcastic
cuz having our last day of school on a tuesday is so much more fun than on a friday	sarcastic
tgk2 muka neii larr yg dtg awal pon japgi awallarsangat	sarcastic
yeah because acting like a jerk has gotten you far in life	sarcastic
so glad we have played our first game already not	sarcastic
college tour at swtjc so pumped	sarcastic
because beating up a car because they like mlpand have decals of it makes you a macho man for real	sarcastic
yeahh cause so ready to wake up at 5 in the morning	sarcastic
haha funny	sarcastic
wow what a great friend you are	sarcastic
thanks i know	sarcastic
wow everyone tweet at once	sarcastic
yes i obviously know alot about life because im eighteen years old and know it all	sarcastic
trend alert for winter black and leather wow see that one coming	sarcastic
no not mad as happy as can be gotchu	sarcastic
i love being sick it just topped off being grounded	sarcastic
glad to know you care about me	sarcastic
linalagnat pa rin tas test na bukas ang saya	sarcastic
what she lied who would have ever guessed	sarcastic
this night just keeps getting better and better	sarcastic
shocking she lied catfish	sarcastic
thanks for making me feel beautiful and wanted	sarcastic
your on own then now some perfect grammar	sarcastic
all core classes tomorrow niice c	sarcastic
cause totally never went through any of that totally never been bullied shot down wanted to just give up	sarcastic
last 30 days of current parliament and boy you are doing a great job to be elected again	sarcastic
its good to know that my parents are there for me every time i ask for help	sarcastic
oh really good getting married actually one of my bridesmaids btw	sarcastic
is catfishing becoming an employment opportunity graduating and on the lookout for new job opportunities catfish	sarcastic
i even know it was windy out guys	sarcastic
ni org pkr la yg buat ni sian najib n bikmama org ckp psy tanak gaul yeesang ngan diorang haahaha	sarcastic
i have school tomorrow c omg like im so excited	sarcastic
not about this conversation puke hermaphrodites and ketchup real hot	sarcastic
council stops vinnies getting court money nice one	sarcastic
guys have it so easy this is soo true	sarcastic
omg jo like why would you favorite that	sarcastic
i just love it when my phone starts blasting les miz when half asleep not	sarcastic
going to see warm bodies with my sisters yeaahh	sarcastic
seriously every time i am finally happy someone had to come in and shit on my parade they love life	sarcastic
me encantaa que contesta rapidisimoo	sarcastic
i really love waking up for school	sarcastic
liked the flames play tonight win them all i guess	sarcastic
i think any person has ever hit on me more subtlely than you	sarcastic
im gonna look back on this day when im a doctor and say glad i was taught plant evolution cause without it where would i be	sarcastic
aand here comes the wind rain what a perfect way to top off the paranormal activity events occurring in my house	sarcastic
why would gb release pro bowler jeff saturday	sarcastic
well this has been a great night	sarcastic
must be nicee keep rubbing it in swimming must be soo rough	sarcastic
no bungie jumping yes a picture babe	sarcastic
lucky guess maybe i should go buy a lottery ticket now lol	sarcastic
um thanks for the reply love it	sarcastic
best frickin day ever	sarcastic
i just love doing term	sarcastic
it doesnt get any better than having a 6am alarm set for a medicinal chemistry exam	sarcastic
our school did a great job of informing us about the details of senior ethics day	sarcastic
intentional ugly face and peace symbol in 1 pic originality at its finest a keeper	sarcastic
what a great way to end the night	sarcastic
new record in getting ditched in one weekend missioncomplete	sarcastic
i guess i tweet a lot this is news to me	sarcastic
amazing	sarcastic
goodnight innocent paragould	sarcastic
crying myself to sleep loveitthat	sarcastic
yes joe despite the fact explained numerous times the status when can we hear it	sarcastic
omg no way	sarcastic
lol she says im all yours lol datz somethin to be proud of	sarcastic
mm girl okay	sarcastic
oh gosh these silly machines take so long to clean our clothes lmao	sarcastic
who loves being ignored	sarcastic
so excited for school tomorrow	sarcastic
frostbit ear thanksfargo	sarcastic
your my favorite goalie ever	sarcastic
wow where have you been all of my life	sarcastic
all the peopleatmyschoolwear shoes kinda crazy if you ask me	sarcastic
wait for the reunion shit gona be sweet	sarcastic
you really know how to make someone feel special	sarcastic
hey i even know you but totally okay to snapchat me dick pics 5 times a day	sarcastic
yay tomorrow is tuesday woohoo	sarcastic
no mom i know i had school tomorrow	sarcastic
just what we need another overly aggressive black woman on tv	sarcastic
ok that makes me feel great	sarcastic
so over the fact you talk about her so much but hang out all the time cool	sarcastic
i really like when people follow me and then the next day unfollow me	sarcastic
and wait if 11 hours of wizards of oz even enough today you can have 4 more hours tomorow	sarcastic
throwing up	sarcastic
glad my room feels like antarctica	sarcastic
i love how nauseated felt the last three days just fantastic	sarcastic
a good thing your opinion matters to me so much not	sarcastic
sleep oh no just be up till pass working on school work cause i procrastinate to the max i need sleep oh no	sarcastic
waking up in 3 hours for my 6 am flightl cantwait	sarcastic
i need to stop wearing such sexy outfits when i walk around	sarcastic
demonstration speech tomorrow at 8am so fucking excited cantyoutell yeahright	sarcastic
lets just pretend it does not bother me	sarcastic
please continue to talk about me and dis on me makes you a great friend	sarcastic
i love how the best weekend ever can fall to one of the shittiest in under 20 texts	sarcastic
on her period she needs an ipad	sarcastic
i sleep my worst on monday nights i want to ruin that	sarcastic
a good thing your opinion matters to me so much not	sarcastic
yeah cus putting kobe bryant and raja bell on the same team is a great idea	sarcastic
lost my best friend lovelife	sarcastic
i hope 2omfare happy with each other	sarcastic
this night just keeps getting better	sarcastic
it was	sarcastic
to my neighbors next door thank you thank you very much	sarcastic
stop retweeting this maybe if i retweet this find a cure	sarcastic
going to bed love you or something puts me in the best mood ever	sarcastic
ha your cool	sarcastic
love you	sarcastic
damn studying always goes so well for me	sarcastic
love the help i get all the time when i always volenteer my house goodlook	sarcastic
good thing tired	sarcastic
your cute	sarcastic
never mind ready to run	sarcastic
glad to see you changed	sarcastic
yes i love to be the good friendo always there for u no i dont mind if not there for me	sarcastic
that you are	sarcastic
so happy that i have a 9 am class and my downstairs neighbors are blaring their stupid bass so loud shaking my walls	sarcastic
4 baby mamas no baby mama drama wisewordsofweezy	sarcastic
semua tido tenang nampak	sarcastic
lt totally not being serious tho haha	sarcastic
ehh who needs sleep right	sarcastic
i lovee how they all seem to be girls	sarcastic
and that my mom absolutely loves it	sarcastic
oh god hes just gonna make my mood alot better right	sarcastic
the wind is howling outside good thing my bed is right by a window	sarcastic
no tweeting about my life ko	sarcastic
woow didnt see that comin	sarcastic
yo was dead wrong for laughing at his bosses new found love maybe if he gets it together alex will take him back lol	sarcastic
i absolutely love it when you repeat the same exact phrase my little and i have posted in the internet	sarcastic
good one	sarcastic
nothing better than waking up and not being able to fall back asleep	sarcastic
noo coffee keep me up	sarcastic
i love when people have jobs and make money but insist on using my stuff that i pay for instead of buying their own	sarcastic
this was defiantly a productive weekend watched pll and movies all day nolife	sarcastic
anndd im bored thats wasup	sarcastic
really i tell at all	sarcastic
take all the hardest courses in grade 12 so prepare your self for university yeah seems like a great idea to me	sarcastic
the weather outside looks like crap but i know that have class tomorrow yay for any hopes of there not being any	sarcastic
prepared for all the bitch stares from all my loving peers at school tomorrow	sarcastic
too top off the weekend my ass gets spammed before i go to sleep lol greatwaytoendmyweekend	sarcastic
those mirror selfies with piles of clothes and junk in the background girl you is hot and a clean organized person wifehe	sarcastic
twice in a lifetime and an ugly new championship belt yup really looking forward to wrestlemani	sarcastic
i love taking care of sommer	sarcastic
not okay thanksforasking	sarcastic
lmfao at how only three people have said happy birthday to me and all from my anon my friends	sarcastic
oh i love it	sarcastic
ours is the week of march 18th i feel as if too far away ikimsooexciting	sarcastic
wait what thanks for the call	sarcastic
are you insinuating that he makes bad movies haha	sarcastic
oh thanks for giving barrett a match tonight	sarcastic
gee thanks for excluding me greatest friends ever	sarcastic
david has inspired me to do a lot of unnecessary work and stress the fuck out so i can better prepare myself for uni	sarcastic
woo they gave me morphine	sarcastic
what this weather is just too nice to be sick	sarcastic
obviously not even though they played main stage at warped tour and just finished a healing tour	sarcastic
my idol right there	sarcastic
thank you for proving me right	sarcastic
have you seen it yes it is hahaha	sarcastic
i love headaches that go away	sarcastic
funnyrt little late enjoy everyone	sarcastic
she was rad as fuck	sarcastic
if you think what saying is mean its probably not	sarcastic
good thing u have proof	sarcastic
being ignored feel so awesome	sarcastic
yup midnight and stuffing my face with chocolate greatnight	sarcastic
for you sweetheart me on the other hand ill end up with a lame wife beater just kidding	sarcastic
best part of community showers the lack of hygiene scalding hell waters that come through the pipes when a toilet is flushed	sarcastic
a good idea watch ghost adventures before you go to sleep	sarcastic
praise report my fever broke just in time for the bathroom pipe to as well classycountryside	sarcastic
yes such a good idea to talk about how much you drink and party on twitter	sarcastic
is that supposed to hurt my feelings ohh burnn you got me	sarcastic
your so funny kayla	sarcastic
you tweet your single every other day but i still have no idea why you are single	sarcastic
you tweet single every other day but i still have no idea why you are single	sarcastic
thanks everyone for the subtweets though you guys are amazing at making people feel better	sarcastic
my friends are just the nicest people smh	sarcastic
great way to end a great day	sarcastic
it must be a real hard life being over 20 living with your parents and not having to pay bills or buy your own food	sarcastic
lmao what gave it away that you knew it was windy here	sarcastic
the best have it any other way	sarcastic
thanks to that last tweet i really wanna end every tweet with	sarcastic
well my ass is getting too big i need to watch my weight cuz huge i wear an xs shorts now	sarcastic
my fluency in spanish	sarcastic
if you just put a period under your name on my quiz thanks i know who you are lol	sarcastic
the dizzy gals who shoot men on the sidewalk because they think the gonna rape them stopthemadne	sarcastic
gina and joe are getting it done suckitupbiggestlose	sarcastic
day off tomorrow so i get to go to work and get a cavity filled so excited	sarcastic
my foot is bleeding greatnight	sarcastic
you know what we all collectively on tv radio and on websites more commercials	sarcastic
i just love drama	sarcastic
the least of your worries yet you bitch at me the most hmm that makes perfect sense	sarcastic
wait for school tomorrow	sarcastic
proud of your lies i almost believed them	sarcastic
i dont talk to my brother i dont see my brother my brother isnt even in my life anymore what a great big brother role model	sarcastic
so you dont care about what others think of you good thing you told everyone to clear that up	sarcastic
annd no one pays attention to me muchlove	sarcastic
thatll be hilarious i wouldnt laugh though	sarcastic
mirror mirror had turkish buildings european carriages capitol fashion and a bollywood music video sonormalnotweirdatall	sarcastic
havta get ready for school now ooh i can feel all the excitement	sarcastic
and i have to get up in less then 6 hours yay	sarcastic
i have a lot of romance in my life i have a huge dvd collection and it only keeps on growing	sarcastic
botdf just broke up oh no how terrible scenete	sarcastic
you just made my night	sarcastic
having to dig things out of your cleavage in public bigboobprobs we know about this	sarcastic
my family really appreciates my sarcasm	sarcastic
nothing better than climbing out of a warm bed to let your dog outside	sarcastic
gosh i just love staying up all night coding html	sarcastic
i love 13 hour work days	sarcastic
she goes to rancho i totally know who now	sarcastic
what joy isabella is watching her dora movie for the 100th time today	sarcastic
night everyone i have to wake up in 5hrs 22 mins yay not	sarcastic
not even flacco	sarcastic
why is gas going up a good start to your new presidency	sarcastic
remember ppl pakistan is pronounced not obamai	sarcastic
oh yeah totally	sarcastic
you know you love her	sarcastic
my knee looks so hawt right now who knew green and blue would look so good on someone	sarcastic
vicariously living out my failed attempt at a collegiate athletic career by dvring this michael jordan interview no not me	sarcastic
how dare you we require that our free content be provided to us upon demand	sarcastic
nothing like falling asleep to the sweet smell of burned popcorn	sarcastic
nope this other girl you dont know	sarcastic
been eating way too healthy	sarcastic
and it seems like at night the perfect time to pee	sarcastic
i love when i ask my parents a question and they do everything they can not to give me answer	sarcastic
hahahah oh im so scared shes gonna kick my ass	sarcastic
i got hiccups during an exam once that was fun	sarcastic
urgh why school just start at 2pm and like end at	sarcastic
who needs sleep notme	sarcastic
how i love sitting in traffic	sarcastic
the bachelor is just too intense i handle it	sarcastic
wow does michonneactually speak more than 3 words in latest walkingdead i was starting to think this show is racist	sarcastic
i like how teachers give homework while they give you a project to do thanksloveyoutoogladyouseeitfromoursidemoreworkplease	sarcastic
my dad always knows just what to say to make me feel better when feeling down	sarcastic
well awesome i now smell like aftershave thankyoufor putting that shit in my body wash loveit	sarcastic
anthony jeselnik show will be the greatest talking slow cuz im a retard nothing like the fast pace comedy of	sarcastic
it wouldve been soo hard for lincoln to buy the slaves from the south then say free like every other civilized nation	sarcastic
last tuesday night at work for a while i like tuesday nights too sadtime	sarcastic
ohh i bet	sarcastic
paperwork is finally done now time fa nap nursingstudentproblemsloveclinicalweek	sarcastic
well that didnt sound dirty	sarcastic
my last 2 tweets lol	sarcastic
us walmart employees are to nice to eachother	sarcastic
take a picture of you smiling if your teeth are yellow as fuck shrug lmao	sarcastic
add a little foot sweat to my sneakers that ended up in the river on the weekend presto beautifulwaftingaroma	sarcastic
nice to know you care	sarcastic
it really makes me feel good when she dosent text back	sarcastic
wait to see this halle berry movie	sarcastic
another great possibility how many does that leave on the roster	sarcastic
ha ha ha you are so funny	sarcastic
glad i talked to everyone and their damn dog today except you	sarcastic
i feel like people here know sus why they keep away from me	sarcastic
a good thing your opinion matters to me so much not	sarcastic
so my internet and cable went out for some reason fantastic	sarcastic
oh wow cool	sarcastic
regrets already happening and the new year just started greatstart	sarcastic
not very jealous right now	sarcastic
and that is exactly why i should not be allowed to old letters perfect way to end the night	sarcastic
oh i see what did there you were being sarcastic nice one teacher	sarcastic
he actually respond	sarcastic
why yes i would love to walk home by myself at 1 in the morning	sarcastic
oh yeah preteen girls wait for that age lol	sarcastic
in bed with a mug of white tea my laptop yeah i know the epitome of rock n roll all over that shizzle	sarcastic
tired af all day go to sleep tonight makes perfect sense to me	sarcastic
love how we just sitting here	sarcastic
oh good heavy frost to start the day with a smile	sarcastic
school tomorrow yaay	sarcastic
her reply think so much yeah we want students doing that thinking belong in academia	sarcastic
anndd my crawlspace is flooded totesawesome	sarcastic
yes i love taking the backseat metaphorically	sarcastic
waiting an hour for your luggage dreamcometrue	sarcastic
i just lovee how can be wide awake one second and dead to the world the next	sarcastic
thanks for the follow back	sarcastic
gonna be a super long day lookingforwardtoit	sarcastic
wow charlie wow i was honestly apologizing jk	sarcastic
just get any better	sarcastic
theawesomemomentwhen people make you feel like a complete idiot yah its awesome	sarcastic
who wants to see safe haven with me tomorrow	sarcastic
no its fine that no one texts me anymore totally fine not	sarcastic
yeahh miss someone that was a horrible person let alone friend to you nope	sarcastic
i love when my mom ignores me	sarcastic
i love making sandwiches and cutting up fruit just to have it thrown all over the floor and not eaten mummytweet	sarcastic
funny how one how of the night can ruin everything thankyou	sarcastic
learned blackbird by the beatles in 7 minutes ya their are great musicians	sarcastic
that serious conversation we had today was everything	sarcastic
hopefully today will be a better day cos yesterday was legend	sarcastic
back in kansas omg yay	sarcastic
funny how one hoe of the night can ruin everything thankyou	sarcastic
im glad you felt the need to text me but not reply after that	sarcastic
honey hit rock bottom	sarcastic
hahaha wait fanny you like cats	sarcastic
yeah i love early mornings ni honestly i really really do	sarcastic
because the more money they have the better they are than everyone else	sarcastic
i love that i fall asleep and i work tomorrow	sarcastic
so last time i looked at the clock it was just getting to bed now awesome	sarcastic
i love sending heartfelt texts and not getting a reply	sarcastic
what are these things you call friends how do i aquire them how much do they cost	sarcastic
cool i like to be called a waste of time	sarcastic
well at least i have to wait a whole year or anything	sarcastic
why outrage it perfectly alright for to have to sex with child prodtitute	sarcastic
why outrage it perfectly alright for to have sex with child prodtitute	sarcastic
i bet that gets you a lot of ass	sarcastic
always looked to hilary mantel as a kind of anna wintour figure she has her finger on the pulse	sarcastic
oh i totally did	sarcastic
gonna be a good day	sarcastic
you know irritating these young lads not going to school and messing up there grammar	sarcastic
loves when she falls asleep on me	sarcastic
haha she is not even annoying or anything	sarcastic
comes from the boy who stays in his room all weekend long	sarcastic
so many people care	sarcastic
speaking of cute soccer guy thanks for texting me appriciate it	sarcastic
i hate traveling to america i really do	sarcastic
ganbarimasu oh god nihonggo is love	sarcastic
and again i care so much	sarcastic
my boyfriend says the sweetest things ever	sarcastic
wen ppl put zilla at the end of their name haha your cool not idiotrollingeye	sarcastic
nothing like a nice cold shower to start the day	sarcastic
who says hash oil these days	sarcastic
no there right	sarcastic
oh my im so hurt my life go on without you	sarcastic
hahaha man that must make you unique	sarcastic
nothing like going to bed knowing she care	sarcastic
cant wait for tomorrow when fake ass bitches lie about how close they were with evelyn	sarcastic
i mean not like desiree is gonna be mad at her brother forever or anything thebachelo	sarcastic
i like my name in your phone	sarcastic
catching my lil bro smoking stoags in a parking lot lol when did he become a badass	sarcastic
woah thats soo cool	sarcastic
i love early morning so fucking much joke	sarcastic
like lol oh em gee that was totes funny like hilarious	sarcastic
always be first when it comes to the bedroom once you get off just roll over sleep it drives the bitches crazy in a good way	sarcastic
sleep again this is getting old i thought i was over insomnia i had it bad a couple different times 3rd time is charm	sarcastic
horriblenewwetitlewhat a cool looking title	sarcastic
bleeding from my leg fun	sarcastic
what a shame was a real ratings driver	sarcastic
a 110 year old woman has been raped in her butterworth home yes rape is sexual desire she wore too little	sarcastic
nice way to end the night js	sarcastic
so glad i sleep at all	sarcastic
always something awesome to wake up to	sarcastic
gee thank you so much for that wonderful piece of information so useful to me	sarcastic
thanks for the sarcasm hashtag i have caught it otherwise	sarcastic
still at school	sarcastic
addmaths why are you so damn bloody easy	sarcastic
i just send the hottest snap chat to skye	sarcastic
yess al lekker 15 minuten op school	sarcastic
yay school tomorrow	sarcastic
hmm i wonder why	sarcastic
i know so much excitement haha wait	sarcastic
big day of cleaning tomorrow woohoo	sarcastic
back to the game of and	sarcastic
back to work hurrah	sarcastic
in the morning a huge difference between and	sarcastic
i deserve an award for being 1to always fuck things up	sarcastic
a good attitude to have	sarcastic
que divertido hacer tareas	sarcastic
i love being alone	sarcastic
misguide the population	sarcastic
glad i got to talk to you for two hours	sarcastic
but like you love hobos right	sarcastic
coz opening up old wounds seemed like a good idea	sarcastic
good one	sarcastic
always a fun time going to bed mad and upset	sarcastic
thanks a lot tramadol	sarcastic
reviews have to be positive or else no good got it	sarcastic
long day today at college great	sarcastic
hele ochtend vast thuis omdat tussen 8 12 komt inspecteren service ze bellen 10 min van tevoren	sarcastic
lmao i had to read it out loud slowly i feel super smart	sarcastic
really thats fantastic clapping hands	sarcastic
i mean obviously if gas prices are higher its because we all have so much more money to spend than when lower	sarcastic
i polluted the air and then i tried to show my fart a vehicle my mess see this benz	sarcastic
i like you show how much you care	sarcastic
perksofdatingmedo i really have to say it just look at me	sarcastic
yay school yay	sarcastic
damn good at this	sarcastic
i actually cant wait to go back to school get everything i missed	sarcastic
another day in paradise	sarcastic
this makes me feel so much better	sarcastic
at least i can sleep tonight	sarcastic
are so fascinating i tell ya	sarcastic
alone be something new	sarcastic
funny i just laughed so hard i fell off my coach not	sarcastic
that obvious at all	sarcastic
love it when people say swerve but yet theyre still in my way	sarcastic
so new wage is fantastic apparently its going2cover a 4the fill of oil who knew i was making so much	sarcastic
drinking alone is so much fun	sarcastic
full of cold and woken up with a fat lip lovinglife	sarcastic
i wish i knew vests were so popular in oregon i think i still have some from second grade in my closet back home	sarcastic
well just what i needed right before bed	sarcastic
wow that was just an awesome thing to wake up to	sarcastic
oh how i miss school food	sarcastic
not even soo far from being those	sarcastic
most definitely not tired this morning	sarcastic
cause you never did anything wrong right just soo perfect	sarcastic
if 2ne1 in april too i really salute your timing for as cb pledis	sarcastic
lol kenny is eating his youth udla ubusha bakhe sp let him live d smdh	sarcastic
well that went according to plan	sarcastic
of course losing sleep over this totally up there with all the other times	sarcastic
mums away all week so its just me and the step dad happyday	sarcastic
cheating on you with diego hahaha	sarcastic
cheat on you with diego hahaha	sarcastic
tomorrow shall be fun be a zombie yay	sarcastic
have to help teachers with parent teacher interviews tonight wonderful back to school i go	sarcastic
i have school in less that 7 hours great	sarcastic
cheers for that i feel so much better	sarcastic
svn miben meg tudsz inni egy bemegy egy commit	sarcastic
you think his counsel d you just made me love you even more	sarcastic
you are of why i get up in the morning the other is the need to pee	sarcastic
i love doing laundry	sarcastic
14 new emails since going to bed yeh	sarcastic
i love when i drunk text people and they stop texting back	sarcastic
it just lovely when things backfire on you	sarcastic
she asked me so i answered lol	sarcastic
up at this time to babysit woo wait	sarcastic
i just love being ignored	sarcastic
i like you for your personality how you girls choose the guys you date right	sarcastic
i feel like been down this road before great	sarcastic
he is such a sweetheart	sarcastic
sat on my own in the canteen yayy	sarcastic
is it alisdair i think alisdair melbournecomedyspleenhesaidgoodluckrememberingit	sarcastic
oh so everything is ok now nice gratz bro	sarcastic
haha you always were intelligent james	sarcastic
great day today	sarcastic
gonna be fun working with a metal frosty ladder this morning	sarcastic
8 hours till out of this terrible country home to the nicest people horrid free health care and bad mountain air	sarcastic
i think great that you rushing in to things at all lol babystep	sarcastic
i had to not say anything thatworkedoutgreat	sarcastic
metalgearrisingoh great another video game fingers crossed my boyfriend excited about this shh	sarcastic
wow caught in a scandal with one of its products see that coming	sarcastic
about to eat dinner hope i choke on it	sarcastic
really u stayed up till 2 way to go thank u for letting the twitter world know	sarcastic
so much fun in class	sarcastic
so glad wide awake and i have class in 4 hours and not just any class weight training hooraygottalovethe	sarcastic
i love when people unfollow you and after you unfollow them they refollow you	sarcastic
sure james mcfadden will get a rousing reception from all 400 motherwell fans tonight	sarcastic
i wait for web design this morning	sarcastic
noo not at all nowonderwedrink	sarcastic
double english decenthead	sarcastic
yay school so excited i love it	sarcastic
i just gotta keep telling my self that i love my job but in reality i love the money	sarcastic
im gettin hella money back on my tax returns	sarcastic
replacemovienameswithbiwihow i met your biwi well not a movie actually	sarcastic
is good to know you can take time off work and not have worry about your work being left	sarcastic
this class day is gonna feel great	sarcastic
stop calling it shia genocide just regional conflicts	sarcastic
oh and we get to wear name tags yay really	sarcastic
ohh yeahh i so totally want the midas d	sarcastic
feel like dying on this bus i love traffic its awesome	sarcastic
sometimes i hate technology just spent about 40 minutes just trying to get printer to print thanks printer	sarcastic
because being a parody is really funny	sarcastic
oh damn late for school oh no	sarcastic
2 books done now 61 pages and the writing of 3 paragraphs about them to go great	sarcastic
love a good headache	sarcastic
today will be fun	sarcastic
so hustings tonight me my tonsillitis are thrilled at the thought i love my body sometimes	sarcastic
love my life	sarcastic
tuesday mornings in tha hub with liz are my fav oka	sarcastic
this night is fucken great	sarcastic
sir they tried very seriously to cover all the scams it enough contribution towards corruption	sarcastic
woman talking about her detective work to help catch cheating partners i bet she has such positive views on love relationships	sarcastic
thank you for sending me your part of the lab at the night before its due	sarcastic
everyone on twitter loves photography or is an amateur photographer	sarcastic
love having to get the train when i could have driven	sarcastic
to for not being there when i actually do win money at the casino	sarcastic
oh how i love my beautiful singing voice	sarcastic
rt defence minister ak antony on vvip chopper scam we will explain everything to parliament have nothing to hide	sarcastic
thanks for caring	sarcastic
cqnrlbidoh boo hoo mario support a league team in cq sees the next clubs being established in brisbane wah wah wah	sarcastic
i had my dream and now up just great	sarcastic
holyy music still comes on mtv	sarcastic
i have in 2p coins and in pennies gotta love change	sarcastic
anything below conceding 3 away goals will do our amazing defence disappoint	sarcastic
ohh 5mins late in the class plzz stare at me like i just killed 5people whocare	sarcastic
wait there was a time in life were u cussed im so shocked	sarcastic
lol life is so much fun i like to live it	sarcastic
maths revision woopwoopchickensoup	sarcastic
competitioncommittee is awake now more rotation demands for can they beat our new dutch legislation	sarcastic
makeup advice for teenage girls buy foundation in colours designed for your racial origin makeup	sarcastic
almost kool	sarcastic
loving the new catch a cold it affects our revenue memo staff motivation at its best	sarcastic
what do you think does it mean when facebook recognize face for photo tagging	sarcastic
you make me laugh	sarcastic
oh yeah i just love one word replies thanks	sarcastic
oh i love being sick	sarcastic
strategic scoring by stefano and his bland mk	sarcastic
heard somewhere next week gahh perks of not listening	sarcastic
literally done fuck all since friday whyismylifesointeresting	sarcastic
life is good	sarcastic
another day of uni doing nothing best ever spent	sarcastic
oh how we loove	sarcastic
no surely not	sarcastic
beingpakistanimeans working as sweeper in uk and making taj mahal in pk showoff	sarcastic
as a employee i am glad to see why my health care costs are going up	sarcastic
mum you have to get up 30minutes earlier tomorrow oh joy	sarcastic
feeling like shit and u make me feel soo much better	sarcastic
love it when you get loads of help in a seminar anyway	sarcastic
i am not gonna complain about the day we just had brisbane	sarcastic
my have gas i love animals	sarcastic
so good at spanish	sarcastic
creative redundancy at its finest via	sarcastic
train to leeds at this time with 2 young girls fun	sarcastic
i love working at 230 am	sarcastic
yea she runs her mouth then trys to say i start shit cause im jealous lmao right	sarcastic
with the qld bulls getting into the ryobiodcfinal it will give the selectors another reason to ignore players from	sarcastic
i need to stop working so hard	sarcastic
somehow i woke up on my own at and now i lay here wonderful	sarcastic
is geordie shore starting tonight	sarcastic
aww feel dead sorry for them	sarcastic
i love when people jump to conclusions	sarcastic
